,Date,StockCode,Quantity,UnitPrice,DayOfWeek,Month,Country,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,pad,prediction,QuantityDiff
7605,2011-05-05,84077,53,0.45999999999999996,3,5,United Kingdom,336.0,48.0,0.0,0.0,0.0,-192.0,-960.0,1,-285.68322653772617,-331.0
7607,2011-05-05,85099B,0,2.08,3,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7608,2011-05-05,22197,0,0.85,3,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7609,2011-05-05,84077,0,0.21,3,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7610,2011-05-05,84077,0,0.29,3,5,Spain,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.434381674735786,-48.0
7611,2011-05-05,84077,0,0.29,3,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7615,2011-05-05,85099B,37,2.665714285714285,3,5,United Kingdom,-23.0,51.0,-95.0,95.0,0.0,-33.0,-24.0,1,9.064674375459125,9.0
7616,2011-05-05,85099B,0,1.95,3,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7617,2011-05-05,85099B,0,1.95,3,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7621,2011-05-05,22197,0,0.85,3,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7622,2011-05-05,85099B,0,1.95,3,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7623,2011-05-05,85099B,0,1.95,3,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7624,2011-05-05,85099B,0,1.95,3,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7627,2011-05-05,85099B,0,2.08,3,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7629,2011-05-05,22197,0,0.85,3,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7631,2011-05-05,22197,0,0.72,3,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7633,2011-05-05,84077,0,0.29,3,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7636,2011-05-05,22197,0,0.85,3,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7637,2011-05-05,85099B,0,2.08,3,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7638,2011-05-05,85099B,0,1.95,3,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7640,2011-05-05,85099B,0,2.08,3,5,Germany,20.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,-20.0
7641,2011-05-05,85099B,40,2.08,3,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,40.0
7643,2011-05-05,85099B,0,1.65,3,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7644,2011-05-06,22197,0,0.85,4,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7645,2011-05-06,22197,30,1.3699999999999999,4,5,United Kingdom,-202.0,182.0,39.0,-200.0,200.0,0.0,0.0,1,16.49221264859331,11.0
7647,2011-05-06,85099B,0,1.95,4,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7648,2011-05-06,22197,0,0.85,4,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7649,2011-05-06,85099B,0,1.95,4,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7650,2011-05-06,22197,0,0.85,4,5,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7653,2011-05-06,85099B,0,2.08,4,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7655,2011-05-06,85099B,0,1.95,4,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7656,2011-05-06,22197,0,0.85,4,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7658,2011-05-06,22197,0,0.85,4,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7659,2011-05-06,85099B,94,2.5430769230769226,4,5,United Kingdom,9.0,-23.0,51.0,-95.0,95.0,0.0,-33.0,1,7.179713547893461,57.0
7663,2011-05-06,85099B,0,1.95,4,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7665,2011-05-06,22197,0,0.85,4,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7666,2011-05-06,84077,0,0.29,4,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7668,2011-05-06,85099B,0,1.65,4,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7669,2011-05-06,22197,0,0.85,4,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7670,2011-05-06,84077,240,0.29,4,5,United Kingdom,-331.0,336.0,48.0,0.0,0.0,0.0,-192.0,1,16.49221264859331,187.0
7671,2011-05-06,22197,0,0.85,4,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7672,2011-05-06,85099B,0,2.08,4,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7673,2011-05-06,84077,0,0.29,4,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7674,2011-05-06,85099B,0,2.08,4,5,Germany,-20.0,20.0,0.0,0.0,0.0,0.0,0.0,1,9.064674375459125,0.0
7675,2011-05-06,84077,0,0.21,4,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7677,2011-05-06,85099B,0,1.95,4,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7678,2011-05-06,22197,0,0.72,4,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7679,2011-05-06,85099B,0,1.95,4,5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7681,2011-05-06,85099B,0,1.95,4,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7682,2011-05-06,84077,0,0.29,4,5,Spain,-48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,10.321404335187998,0.0
7683,2011-05-06,85099B,0,2.08,4,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7684,2011-05-06,84077,0,0.29,4,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7689,2011-05-06,22197,0,0.85,4,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7690,2011-05-06,85099B,0,2.08,4,5,Switzerland,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,-40.0
7697,2011-05-07,22197,0,1.3699999999999999,5,5,United Kingdom,11.0,-202.0,182.0,39.0,-200.0,200.0,0.0,1,71.69524392946875,-30.0
7698,2011-05-07,85099B,0,2.08,5,5,Germany,0.0,-20.0,20.0,0.0,0.0,0.0,0.0,1,6.0623853677460895,0.0
7699,2011-05-07,22197,0,0.85,5,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7702,2011-05-07,85099B,0,2.08,5,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7703,2011-05-07,85099B,0,1.95,5,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7704,2011-05-07,85099B,0,1.95,5,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7706,2011-05-07,85099B,0,2.08,5,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7707,2011-05-07,85099B,0,1.95,5,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7708,2011-05-07,22197,0,0.85,5,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7709,2011-05-07,85099B,0,1.95,5,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7711,2011-05-07,22197,0,0.85,5,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7713,2011-05-07,84077,0,0.29,5,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7715,2011-05-07,22197,0,0.85,5,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7716,2011-05-07,84077,0,0.29,5,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7720,2011-05-07,22197,0,0.85,5,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7723,2011-05-07,85099B,0,2.08,5,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7724,2011-05-07,84077,0,0.29,5,5,United Kingdom,187.0,-331.0,336.0,48.0,0.0,0.0,0.0,1,-88.64771866427822,-240.0
7725,2011-05-07,22197,0,0.85,5,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7727,2011-05-07,84077,0,0.29,5,5,Spain,0.0,-48.0,48.0,0.0,0.0,0.0,0.0,1,6.0623853677460895,0.0
7729,2011-05-07,85099B,0,1.95,5,5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7730,2011-05-07,22197,0,0.85,5,5,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7731,2011-05-07,85099B,0,1.95,5,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7732,2011-05-07,22197,0,0.72,5,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7733,2011-05-07,84077,0,0.29,5,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7734,2011-05-07,22197,0,0.85,5,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7735,2011-05-07,85099B,0,2.08,5,5,Switzerland,-40.0,40.0,0.0,0.0,0.0,0.0,0.0,1,9.204076155040626,0.0
7736,2011-05-07,85099B,0,1.65,5,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7737,2011-05-07,85099B,0,1.95,5,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7738,2011-05-07,84077,0,0.21,5,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
7740,2011-05-07,85099B,0,2.5430769230769226,5,5,United Kingdom,57.0,9.0,-23.0,51.0,-95.0,95.0,0.0,1,22.276754988894144,-94.0
7741,2011-05-07,22197,0,0.85,5,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
7742,2011-05-08,22197,0,0.85,6,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7743,2011-05-08,85099B,0,1.95,6,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7744,2011-05-08,84077,0,0.21,6,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7745,2011-05-08,84077,144,0.29,6,5,United Kingdom,-240.0,187.0,-331.0,336.0,48.0,0.0,0.0,1,10.321404335187998,144.0
7748,2011-05-08,85099B,0,1.95,6,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7751,2011-05-08,85099B,0,1.95,6,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7752,2011-05-08,85099B,0,1.95,6,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7753,2011-05-08,84077,0,0.29,6,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7755,2011-05-08,85099B,0,2.08,6,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7757,2011-05-08,22197,0,0.85,6,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7759,2011-05-08,85099B,0,1.95,6,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7760,2011-05-08,84077,0,0.29,6,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7761,2011-05-08,85099B,0,1.95,6,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7763,2011-05-08,85099B,110,2.0799999999999996,6,5,United Kingdom,-94.0,57.0,9.0,-23.0,51.0,-95.0,95.0,1,35.99281584892602,110.0
7765,2011-05-08,84077,0,0.29,6,5,Spain,0.0,0.0,-48.0,48.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7767,2011-05-08,85099B,0,2.08,6,5,Switzerland,0.0,-40.0,40.0,0.0,0.0,0.0,0.0,1,7.179713547893461,0.0
7769,2011-05-08,22197,0,0.85,6,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7770,2011-05-08,22197,0,0.85,6,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7771,2011-05-08,22197,63,0.85,6,5,United Kingdom,-30.0,11.0,-202.0,182.0,39.0,-200.0,200.0,1,35.99281584892602,63.0
7772,2011-05-08,22197,0,0.85,6,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7773,2011-05-08,85099B,0,2.08,6,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7774,2011-05-08,22197,0,0.85,6,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7778,2011-05-08,22197,0,0.85,6,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7780,2011-05-08,22197,0,0.85,6,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7781,2011-05-08,85099B,0,1.65,6,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7782,2011-05-08,22197,0,0.85,6,5,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7785,2011-05-08,85099B,0,2.08,6,5,Germany,0.0,0.0,-20.0,20.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7786,2011-05-08,22197,0,0.72,6,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7787,2011-05-08,84077,0,0.29,6,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7789,2011-05-08,85099B,0,1.95,6,5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7790,2011-05-08,85099B,0,2.08,6,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7791,2011-05-09,85099B,0,2.08,0,5,Switzerland,0.0,0.0,-40.0,40.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7792,2011-05-09,85099B,0,1.95,0,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7794,2011-05-09,84077,0,0.21,0,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7795,2011-05-09,22197,0,0.85,0,5,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7796,2011-05-09,22197,0,0.85,0,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7797,2011-05-09,22197,0,0.72,0,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7798,2011-05-09,84077,0,0.29,0,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7799,2011-05-09,85099B,66,2.3728571428571428,0,5,United Kingdom,110.0,-94.0,57.0,9.0,-23.0,51.0,-95.0,1,-7.229118445672159,-44.0
7802,2011-05-09,22197,0,0.85,0,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7803,2011-05-09,84077,0,0.29,0,5,United Kingdom,144.0,-240.0,187.0,-331.0,336.0,48.0,0.0,1,-38.57974426353196,-144.0
7807,2011-05-09,84077,0,0.29,0,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7808,2011-05-09,85099B,0,2.08,0,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7809,2011-05-09,22197,0,0.85,0,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7812,2011-05-09,84077,0,0.29,0,5,Spain,0.0,0.0,0.0,-48.0,48.0,0.0,0.0,1,1.008905234488153,0.0
7813,2011-05-09,22197,0,0.85,0,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7815,2011-05-09,84077,0,0.29,0,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7816,2011-05-09,22197,0,0.85,0,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7817,2011-05-09,85099B,0,1.95,0,5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7818,2011-05-09,85099B,0,1.95,0,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7820,2011-05-09,85099B,0,1.65,0,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7824,2011-05-09,85099B,0,2.08,0,5,Germany,0.0,0.0,0.0,-20.0,20.0,0.0,0.0,1,1.008905234488153,0.0
7825,2011-05-09,22197,0,0.85,0,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7826,2011-05-09,85099B,0,1.95,0,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7829,2011-05-09,22197,0,0.85,0,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7830,2011-05-09,85099B,0,1.95,0,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7831,2011-05-09,85099B,0,1.95,0,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7833,2011-05-09,85099B,0,1.95,0,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7834,2011-05-09,22197,0,0.85,0,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7835,2011-05-09,85099B,10,2.08,0,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,10.0
7836,2011-05-09,85099B,0,2.08,0,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7838,2011-05-09,22197,64,0.85,0,5,United Kingdom,63.0,-30.0,11.0,-202.0,182.0,39.0,-200.0,1,-5.434381674735786,1.0
7840,2011-05-10,22197,0,0.85,1,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7841,2011-05-10,22197,0,0.85,1,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7843,2011-05-10,84077,0,0.29,1,5,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7845,2011-05-10,85099B,0,2.08,1,5,Germany,0.0,0.0,0.0,0.0,-20.0,20.0,0.0,1,1.008905234488153,0.0
7847,2011-05-10,22197,0,0.85,1,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7849,2011-05-10,84077,-672,0.21,1,5,United Kingdom,-144.0,144.0,-240.0,187.0,-331.0,336.0,48.0,1,85.08586989086122,-672.0
7850,2011-05-10,85099B,0,1.95,1,5,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7851,2011-05-10,85099B,0,1.95,1,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7852,2011-05-10,84077,0,0.29,1,5,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7853,2011-05-10,84077,0,0.29,1,5,Spain,0.0,0.0,0.0,0.0,-48.0,48.0,0.0,1,29.837370078265447,0.0
7854,2011-05-10,85099B,0,1.95,1,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7856,2011-05-10,85099B,0,2.08,1,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7857,2011-05-10,85099B,0,1.95,1,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7858,2011-05-10,85099B,0,1.95,1,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7859,2011-05-10,22197,56,1.4628571428571424,1,5,United Kingdom,1.0,63.0,-30.0,11.0,-202.0,182.0,39.0,1,62.346655742653326,-8.0
7860,2011-05-10,85099B,0,2.08,1,5,France,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,-10.0
7861,2011-05-10,22197,0,0.72,1,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7864,2011-05-10,85099B,396,3.5328,1,5,United Kingdom,-44.0,110.0,-94.0,57.0,9.0,-23.0,51.0,1,35.99281584892602,330.0
7866,2011-05-10,22197,0,0.85,1,5,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7868,2011-05-10,85099B,0,1.95,1,5,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7869,2011-05-10,85099B,0,1.65,1,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7870,2011-05-10,22197,0,0.85,1,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7872,2011-05-10,84077,0,0.21,1,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7874,2011-05-10,22197,0,0.85,1,5,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7875,2011-05-10,22197,0,0.85,1,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7877,2011-05-10,85099B,0,1.95,1,5,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7879,2011-05-10,84077,0,0.29,1,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7881,2011-05-10,22197,0,0.85,1,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7884,2011-05-10,85099B,0,2.08,1,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7886,2011-05-10,22197,0,0.85,1,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7888,2011-05-10,85099B,0,2.08,1,5,Switzerland,0.0,0.0,0.0,-40.0,40.0,0.0,0.0,1,1.008905234488153,0.0
7890,2011-05-11,22197,84,0.85,2,5,United Kingdom,-8.0,1.0,63.0,-30.0,11.0,-202.0,182.0,1,32.85112506163144,28.0
7891,2011-05-11,85099B,0,1.95,2,5,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7892,2011-05-11,22197,0,0.85,2,5,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7893,2011-05-11,22197,0,0.85,2,5,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7894,2011-05-11,85099B,0,2.08,2,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7895,2011-05-11,84077,0,0.29,2,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7896,2011-05-11,85099B,144,2.04375,2,5,United Kingdom,330.0,-44.0,110.0,-94.0,57.0,9.0,-23.0,1,-254.36478420016599,-252.0
7898,2011-05-11,85099B,0,1.95,2,5,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7899,2011-05-11,22197,0,0.85,2,5,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7900,2011-05-11,84077,0,0.21,2,5,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
7901,2011-05-11,85099B,0,1.65,2,5,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7903,2011-05-11,84077,0,0.29,2,5,Spain,0.0,0.0,0.0,0.0,0.0,-48.0,48.0,1,26.680316748226144,0.0
7905,2011-05-11,85099B,0,2.08,2,5,Switzerland,0.0,0.0,0.0,0.0,-40.0,40.0,0.0,1,8.336694871391861,0.0
7906,2011-05-11,84077,288,0.29,2,5,United Kingdom,-672.0,-144.0,144.0,-240.0,187.0,-331.0,336.0,1,112.68832529965788,960.0
7907,2011-05-11,22197,0,0.72,2,5,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7908,2011-05-11,22197,0,0.85,2,5,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
7909,2011-05-11,22197,0,0.85,2,5,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
